barrier.global_time = 430471500000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
barrier.global_time_begin = 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
barrier.global_time_end = 430471500000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
branch_predictor.num-correct = 11012506, 8849993, 8321758, 8084345, 20889485, 5357349, 2708393, 20465003, 22925799, 15366188, 15719072, 22598042, 2817421, 13221617, 2695037, 70756
branch_predictor.num-incorrect = 18137, 779215, 705835, 702818, 2584568, 26253, 14825, 2715562, 2436663, 1350841, 1363073, 2221637, 16843, 1181280, 14089, 5967
core.instructions = 132635708, 96534859, 104194701, 102784091, 207391488, 75277791, 41806332, 200373378, 214393045, 150450383, 149473820, 212717366, 45596042, 129053332, 35943928, 16617601
core.spin_elapsed_time = 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
core.spin_instructions = 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
core.spin_loops = 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
corefreq = 2660000000.0, 2660000000.0, 2660000000.0, 2660000000.0, 2660000000.0, 2660000000.0, 2660000000.0, 2660000000.0, 2660000000.0, 2660000000.0, 2660000000.0, 2660000000.0, 2660000000.0, 2660000000.0, 2660000000.0, 2660000000.0
directory.entries-allocated = 65536, 65536, 65536, 65536, 65536, 65536, 65536, 65536, 65536, 65536, 65536, 65536, 65536, 65536, 65536, 65536
directory.evict-E = 3, 12, 190, 0, 2, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0
directory.evict-M = 21, 13, 24, 5, 10, 10, 10, 10, 9, 8, 10, 5, 5, 5, 8, 1
directory.evict-O = 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
directory.evict-S = 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
directory.forward = 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
directory.forward-failed = 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
dram-queue.num-requests = 10461881, 0, 0, 0, 10461317, 0, 0, 0, 10462136, 0, 0, 0, 10459953, 0, 0, 0
